Doi,Title,Year,Type,Url,Authors,Topic,Subfield,Field,Domain,Cites,Cited_by,Keywords,Abstract
10.1007/978-3-030-60508-7_15,Test4Enforcers: Test Case Generation for Software Enforcers,2020,book-chapter,https://doi.org/10.1007/978-3-030-60508-7_15,"0000-0003-2120-2894, 0000-0002-3006-4414, 0000-0003-1261-2234, 0000-0001-9527-7042",Automated Software Testing Techniques,Software,Computer Science,Physical Sciences,43,3,['Software Reliability Modeling']
10.3390/fi11050119,The Next Generation Platform as A Service: Composition and Deployment of Platforms and Services,2019,journal-article,https://doi.org/10.3390/fi11050119,"0000-0003-2120-2894, 0000-0002-6238-3858, 0000-0002-7729-6976, 0000-0002-1775-3450, 0000-0001-7992-0405, 0000-0002-3499-0159, 0000-0002-7160-3541, 0000-0003-4408-6523, 0000-0002-2027-7993",Software-Defined Networking and Network Virtualization,Computer Networks and Communications,Computer Science,Physical Sciences,24,7,"['Scalability', 'Network Function Virtualization', 'Virtualization', 'Operating expense', 'Network Virtualization', 'Cloud Computing', 'Virtual network']"
10.3390/fi11050119,The Next Generation Platform as A Service: Composition and Deployment of Platforms and Services,2019,journal-article,,"0000-0003-2120-2894, 0000-0002-6238-3858, 0000-0002-7729-6976, 0000-0002-1775-3450, 0000-0001-7992-0405, 0000-0002-3499-0159, 0000-0002-7160-3541, 0000-0003-4408-6523, 0000-0002-2027-7993",Software-Defined Networking and Network Virtualization,Computer Networks and Communications,Computer Science,Physical Sciences,24,7,"['Scalability', 'Network Function Virtualization', 'Virtualization', 'Operating expense', 'Network Virtualization', 'Cloud Computing', 'Virtual network']"
10.1109/MSR.2019.00087,A Benchmark of Data Loss Bugs for Android Apps,2019,conference-paper,,"0000-0003-2120-2894, 0000-0002-3499-0159, 0000-0003-1261-2234, 0000-0001-8512-5029",Characterization and Detection of Android Malware,Signal Processing,Computer Science,Physical Sciences,17,5,"['Benchmark (surveying)', 'Smartphones', 'Android application', 'Mobile apps', 'Software bug']"
10.1145/3368087,Controlling Interactions with Libraries in Android Apps Through Runtime Enforcement,2019,journal-article,,"0000-0003-2120-2894, 0000-0003-1261-2234, 0000-0001-8512-5029",Characterization and Detection of Android Malware,Signal Processing,Computer Science,Physical Sciences,15,11,['Android Malware']
10.1145/3368087,Controlling Interactions with Libraries in Android Apps Through Runtime Enforcement,2019,journal-article,https://doi.org/10.1145/3368087,"0000-0003-2120-2894, 0000-0003-1261-2234, 0000-0001-8512-5029",Characterization and Detection of Android Malware,Signal Processing,Computer Science,Physical Sciences,15,11,['Android Malware']
10.1145/3328433.3328452,GUI testing in production,2019,conference-paper,,"0000-0003-2120-2894, 0000-0001-7251-1510, 0000-0002-5580-3623, 0000-0001-8512-5029",Automated Software Testing Techniques,Software,Computer Science,Physical Sciences,24,5,"['System integration testing', 'Automated Testing', 'Integration testing', 'Dynamic Test Generation', 'Software Reliability Modeling', 'Test strategy']"
10.1145/3338906.3341185,VARYS: an agnostic model-driven monitoring-as-a-service framework for the cloud,2019,conference-paper,,"0000-0003-2120-2894, 0000-0001-8840-8948, 0000-0002-3499-0159, 0000-0001-6039-138X, 0000-0001-8512-5029",Cloud Computing and Big Data Technologies,Information Systems,Computer Science,Physical Sciences,16,13,['Cloud-Native Architecture']
10.1007/978-3-031-34953-9_5,Multiallelic Maximal Perfect Haplotype Blocks with Wildcards via PBWT,2023,book-chapter,https://doi.org/10.1007/978-3-031-34953-9_5,"0000-0001-9730-7516, 0000-0001-7289-4988, 0000-0001-5584-3089, 0000-0002-8479-7592, 0009-0003-5838-5329",Microarray Data Analysis and Gene Expression Profiling,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences,15,1,['Marker-Assisted Selection']
10.1016/j.ins.2022.06.005,Numeric Lyndon-based feature embedding of sequencing reads for machine learning approaches,2022,journal-article,https://doi.org/10.1016/j.ins.2022.06.005,"0000-0001-9730-7516, 0000-0002-5267-9065",Text Compression and Indexing Algorithms,Artificial Intelligence,Computer Science,Physical Sciences,40,2,"['Feature (linguistics)', 'Sequence (biology)', 'sequence alignment', 'Support Vector Machines', 'Functional Genomics', 'sequence variation', 'genome annotation']"
10.1007/s11047-022-09882-6,Computational graph pangenomics: a tutorial on data structures and their applications,2022,journal-article,https://doi.org/10.1007/s11047-022-09882-6,"0000-0001-9730-7516, 0000-0001-5661-0658, 0000-0001-6849-7568, 0000-0002-9121-6717, 0000-0001-5584-3089, 0000-0002-8479-7592, 0000-0001-5828-4139",RNA Sequencing Data Analysis,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences,93,32,"['genome annotation', 'Functional Genomics', 'Phylogenetic Analysis', 'ENCODE', '1000 Genomes Project', 'Personal genomics']"
10.1007/978-3-031-05578-2_1,Can Formal Languages Help Pangenomics to Represent and Analyze Multiple Genomes?,2022,book-chapter,https://doi.org/10.1007/978-3-031-05578-2_1,"0000-0001-9730-7516, 0000-0001-7289-4988, 0000-0002-1789-1706, 0000-0002-8479-7592, 0000-0002-9089-5957, 0000-0001-9144-3074",Text Compression and Indexing Algorithms,Artificial Intelligence,Computer Science,Physical Sciences,31,2,"['Sequence (biology)', 'genome annotation', 'Phylogenetic Analysis', 'Functional Genomics', 'phylogenetic tree', 'Sample (material)']"
10.1007/978-3-031-07802-6_37,KFinger: Capturing Overlaps Between Long Reads by Using Lyndon Fingerprints,2022,book-chapter,https://doi.org/10.1007/978-3-031-07802-6_37,"0000-0001-9730-7516, 0000-0001-7289-4988, 0000-0002-9000-3664, 0000-0002-8479-7592, 0000-0002-9089-5957, 0000-0001-9144-3074",RNA Sequencing Data Analysis,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences,17,1,"['String Matching', 'genome annotation', 'Functional Genomics', 'sequence alignment', 'Approximate Matching', 'k-mer', 'Sequence assembly']"
10.1093/bioinformatics/btaa779,Shark: fishing relevant reads in an RNA-Seq sample,2020,journal-article,https://doi.org/10.1093/bioinformatics/btaa779,"0000-0001-9730-7516, 0000-0001-8786-2276, 0000-0002-8479-7592, 0000-0003-3040-9539, 0000-0001-5584-3089, 0000-0001-6849-7568",RNA Sequencing Data Analysis,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences,28,8,"['Sample (material)', 'sequence alignment', 'RNA-Seq']"
10.1016/j.tcs.2020.11.041,Computing the multi-string BWT and LCP array in external memory,2020,journal-article,https://doi.org/10.1016/j.tcs.2020.11.041,"0000-0001-9730-7516, 0000-0001-7289-4988, 0000-0001-5584-3089, 0000-0002-8479-7592, 0000-0003-3040-9539",Text Compression and Indexing Algorithms,Artificial Intelligence,Computer Science,Physical Sciences,57,8,"['Suffix array', 'Auxiliary memory', 'Prefix', 'Trie', 'Compressed suffix array', 'String Matching', 'Substring', 'Merge (version control)', 'Suffix Arrays', 'Multilingual Neural Machine Translation', 'Out-of-core algorithm', 'Generalized suffix tree']"
10.1007/978-3-030-74432-8_2,Can We Replace Reads by Numeric Signatures? Lyndon Fingerprints as Representations of Sequencing Reads for Machine Learning,2021,book-chapter,https://doi.org/10.1007/978-3-030-74432-8_2,"0000-0001-9730-7516, 0000-0001-7289-4988, 0000-0002-1789-1706, 0000-0002-9000-3664, 0000-0002-8479-7592, 0000-0002-4656-7155, 0000-0002-9089-5957, 0000-0001-9144-3074",RNA Sequencing Data Analysis,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences,20,3,"['Sequence (biology)', 'Representation (politics)', 'Similarity (geometry)', 'sequence alignment']"
10.1007/s40484-019-0181-x,Overlap graphs and <i><b>de Bruijn</b></i> graphs: data structures for <i><b>de novo</b></i>genome assembly in the big data era,2019,journal-article,https://doi.org/10.1007/s40484-019-0181-x,"0000-0001-9730-7516, 0000-0003-4182-7103, 0000-0003-2511-6483, 0000-0002-8479-7592, 0000-0003-3040-9539, 0000-0001-5584-3089, 0000-0001-6849-7568",RNA Sequencing Data Analysis,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences,79,32,"['Bloom filter', 'metagenomics assembly', 'De Bruijn graph', 'Sequence assembly']"
10.1089/cmb.2018.0230,Multithread Multistring Burrows–Wheeler Transform and Longest Common Prefix Array,2019,journal-article,https://doi.org/10.1089/cmb.2018.0230,"0000-0001-9730-7516, 0000-0001-6849-7568, 0000-0001-5584-3089, 0000-0002-8479-7592, 0000-0003-3040-9539",Text Compression and Indexing Algorithms,Artificial Intelligence,Computer Science,Physical Sciences,23,12,"['Prefix', 'Suffix Arrays', 'String Matching', 'Multilingual Neural Machine Translation', 'Trie', 'Suffix array']"
10.1007/978-3-031-65990-4_8,Personalizing Behaviour Change in mHealth Apps Through Virtual Reality: The MoveUp VR Edition Approach,2024,book-chapter,https://doi.org/10.1007/978-3-031-65990-4_8,"0000-0002-5038-9785, 0000-0002-0905-0958",Mobile Health Interventions and Applications,General Health Professions,Health Professions,Health Sciences,25,0,"['Health Apps', 'mHealth', 'Mobile Health', 'Behavior Change', 'Self-Monitoring']"
10.1109/TEM.2021.3062786,Design and Implementation of a Platform for Wearable/Mobile Smart Environments,2021,journal-article,https://doi.org/10.1109/TEM.2021.3062786,"0000-0002-5038-9785, 0000-0002-9744-3750",Internet of Things and Edge Computing,Computer Networks and Communications,Computer Science,Physical Sciences,58,7,"['Wearable Sensors', 'Context-Aware Applications', 'Sustainability', 'Smartphones', 'Mobile Edge Computing', 'Wearable technology', 'Smart environment', 'Smart city']"
10.1007/978-3-031-39141-5_1,Knowledge Artifacts to Support Dietary: The Diet Module of the PERCIVAL Project,2023,book-chapter,https://doi.org/10.1007/978-3-031-39141-5_1,"0000-0002-5038-9785, 0000-0002-3365-580X, 0000-0003-1556-6296, 0000-0002-8193-0597",Mobile Health Interventions and Applications,General Health Professions,Health Professions,Health Sciences,12,0,"['Deliberation', 'Health Apps', 'Health Behavior Change', 'Participatory Design', 'Promotion (chess)', 'Android application']"
10.3390/app12083782,Tailoring mHealth Apps on Users to Support Behavior Change Interventions: Conceptual and Computational Considerations,2022,journal-article,https://doi.org/10.3390/app12083782,"0000-0002-5038-9785, 0000-0002-8193-0597, 0000-0003-1556-6296",Mobile Health Interventions and Applications,General Health Professions,Health Professions,Health Sciences,52,5,"['Health Apps', 'User Experience', 'Health Behavior Change', 'Profiling (computer programming)', 'Mobile Health', 'mHealth']"
10.3390/s20215970,An API for Wearable Environments Development and Its Application to mHealth Field †,2020,journal-article,https://doi.org/10.3390/s20215970,0000-0002-5038-9785,Activity Recognition in Pervasive Computing Environments,Computer Vision and Pattern Recognition,Computer Science,Physical Sciences,46,5,"['Wearable Sensors', 'Context-Aware Applications', 'mHealth', 'Ambient Intelligence', 'Mobile Edge Computing', 'Wearable technology']"
10.1007/978-3-030-58814-4_39,Lurking Reduction at School Through Virtual Communities of Practice: The Binario 9 ¾ Project,2020,book-chapter,https://doi.org/10.1007/978-3-030-58814-4_39,0000-0002-5038-9785,Innovation in E-Learning and Knowledge Management,Computer Science Applications,Computer Science,Physical Sciences,18,0,"['Bridge (graph theory)', 'Remote Learning', 'Distance Education', 'Virtual Learning Environments', 'Online Learning', 'Cooperative Learning']"
10.1007/s40860-019-00089-8,Virtual round table knights for the treatment of chronic diseases,2019,journal-article,https://doi.org/10.1007/s40860-019-00089-8,"0000-0002-5038-9785, 0000-0002-9744-3750, 0000-0001-9043-3915",Mobile Health Interventions and Applications,General Health Professions,Health Professions,Health Sciences,36,7,"['Table (database)', 'Patient Engagement', 'Round table']"
10.1111/jopy.12915,Surfing the <scp>OCEAN</scp>: The machine learning psycholexical approach 2.0 to detect personality traits in texts,2024,journal-article,https://doi.org/10.1111/jopy.12915,"0000-0002-1394-0507, 0000-0002-4210-6271, 0000-0001-5831-5441, 0000-0001-9544-2933, 0000-0002-7834-3826",Personality Traits and Their Impacts on Life Outcomes,Clinical Psychology,Psychology,Social Sciences,53,0,"['Conscientiousness', 'Agreeableness', 'Trait', 'Openness to experience', 'User Profiling', 'Topic Modeling', 'Machine Translation', 'Personality Traits', 'Machine Learning']"
10.1007/s13748-024-00348-7,A causal network model to estimate the cardiotoxic effect of oncological treatments in young breast cancer survivors,2024,journal-article,https://doi.org/10.1007/s13748-024-00348-7,"0000-0002-1394-0507, 0000-0001-8522-6882, 0000-0003-4423-2121, 0000-0001-5454-2428, 0000-0002-2151-7266, 0000-0001-8220-9833",Cardiotoxicity of Cancer Treatments,Cardiology and Cardiovascular Medicine,Medicine,Health Sciences,40,0,"['Treatment Effects', 'Breast Cancer']"
10.3390/cancers16213643,From Real-World Data to Causally Interpretable Models: A Bayesian Network to Predict Cardiovascular Diseases in Adolescents and Young Adults with Breast Cancer,2024,journal-article,https://doi.org/10.3390/cancers16213643,"0000-0002-1394-0507, 0000-0001-8522-6882, 0000-0003-4423-2121, 0000-0001-5454-2428, 0000-0002-2151-7266, 0000-0002-4666-8052, 0000-0003-3131-3969, 0000-0002-6783-710X, 0000-0003-0335-2418, 0009-0002-4866-0326, 0000-0002-9231-1281, 0000-0003-4488-885X, 0000-0002-7759-0550, 0009-0004-3522-3607, 0000-0003-2806-7269, 0000-0001-5050-8687",Promotion and Disease Reduction in Cardiovascular Health,Cardiology and Cardiovascular Medicine,Medicine,Health Sciences,28,0,"['Disease Risk Prediction', 'Clinical Event Prediction', 'Predictive Modeling', 'Temporal Data Analysis', 'Medical Concept Embedding']"
10.1145/3629169,Towards a Causal Decision-Making Framework for Recommender Systems,2023,journal-article,https://doi.org/10.1145/3629169,"0000-0002-1394-0507, 0000-0002-0235-0421, 0000-0003-4423-2121, 0000-0002-4805-5516",Recommender System Technologies,Information Systems,Computer Science,Physical Sciences,127,2,"['Context-Aware Recommender Systems', 'Representation Learning', 'Trust-Aware Recommender Systems', 'Relational Data Modeling', 'Content-Based Recommendation']"
10.1016/j.jbi.2024.104645,Call for Papers: Special Issue on Learning from Multiple Data Sources for Decision Making in Health Care,2024,journal-article,https://doi.org/10.1016/j.jbi.2024.104645,"0000-0002-1394-0507, 0009-0009-7447-1204, 0000-0003-0380-6571",Learning and Inference in Bayesian Networks,Artificial Intelligence,Computer Science,Physical Sciences,7,0,"['Public Health Informatics', 'Clinical decision making']"
10.1016/j.ijpe.2023.109099,Combining deep reinforcement learning and multi-stage stochastic programming to address the supply chain inventory management problem,2023,journal-article,https://doi.org/10.1016/j.ijpe.2023.109099,"0000-0002-1394-0507, 0000-0002-5366-8499, 0000-0002-5599-6349",Coordination and Information Sharing in Supply Chains,Management Information Systems,"Business, Management and Accounting",Social Sciences,40,4,"['Dual-Channel Supply Chains', 'Dynamic Programming', 'Supply Chain Network Design', 'Large-Scale Optimization', 'Inventory Management']"
10.1145/3596519,A Systematic Study on Reproducibility of Reinforcement Learning in Recommendation Systems,2023,journal-article,https://doi.org/10.1145/3596519,"0000-0002-1394-0507, 0000-0002-0235-0421, 0000-0001-9983-2330, 0000-0002-4805-5516",Optimization of Multi-Armed Bandit Problems,Management Science and Operations Research,Decision Sciences,Social Sciences,74,2,"['Responsibility in AI', 'Machine Learning Interpretability', 'Model Interpretability', 'Incremental Learning', 'Interpretable Models', 'Hyperparameter', 'Code (set theory)']"
10.3390/agriculture13010177,Development of a Knowledge-Based Expert System for Diagnosing Post-Harvest Diseases of Apple,2023,journal-article,https://doi.org/10.3390/agriculture13010177,"0000-0002-1394-0507, 0000-0001-9983-2330, 0000-0002-4359-3817, 0000-0002-4805-5516",Genetics and Cultivation of Bananas,Plant Science,Agricultural and Biological Sciences,Life Sciences,32,4,"['Plant Disease Detection', 'Subject-matter expert']"
10.1007/978-3-031-34344-5_5,Causal Discovery with Missing Data in a Multicentric Clinical Study,2023,book-chapter,https://doi.org/10.1007/978-3-031-34344-5_5,"0000-0002-1394-0507, 0000-0003-4423-2121, 0000-0001-8522-6882, 0000-0001-5454-2428, 0000-0002-6138-1236, 0000-0001-6873-7832, 0000-0002-2151-7266",Learning and Inference in Bayesian Networks,Artificial Intelligence,Computer Science,Physical Sciences,5,2,"['Causal Discovery', 'Causal Inference', 'Mixed-Effects Models', 'Matching Methods', 'Sensitivity Analysis', 'Causal structure', 'Soundness', 'Causal model']"
10.3390/a13120329,Hard and Soft EM in Bayesian Network Learning from Incomplete Data,2020,journal-article,https://doi.org/10.3390/a13120329,"0000-0002-1394-0507, 0000-0002-2509-271X, 0000-0002-5366-8499, 0000-0002-2151-7266",Learning and Inference in Bayesian Networks,Artificial Intelligence,Computer Science,Physical Sciences,27,11,"['Structure Learning', 'Probabilistic Learning', 'Imputation (statistics)', 'Structural Equation Modeling', 'Model Complexity', 'Bayesian Modeling', 'Graphical model', 'Belief propagation']"
10.1145/3672405,A Role and Reward Analysis in Off-chain Mechanisms for Executing MEV Strategies in Ethereum Proof-of-Stake,2024,journal-article,https://doi.org/10.1145/3672405,"0000-0002-2274-9050, 0000-0002-9559-8476, 0000-0002-8105-4371, 0000-0002-7566-8051",Blockchain and Internet of Things Integration,Information Systems,Computer Science,Physical Sciences,3,0,"['Externality', 'Proof of concept', 'Profiling (computer programming)', 'Blockchain', 'Proof-of-work system']"
10.1007/978-3-031-71736-9_4,Assessing Document Sanitization for Controlled Information Release and Retrieval in Data Marketplaces,2024,book-chapter,https://doi.org/10.1007/978-3-031-71736-9_4,"0000-0002-2274-9050, 0000-0003-2661-8573",Security Challenges in Cloud Computing,Information Systems,Computer Science,Physical Sciences,13,0,"['Anonymization', 'Remote Data Checking', 'Data Storage', 'Provable Data Possession', 'Privacy']"
10.1007/978-3-031-70239-6_23,Automating Gender-Inclusive Language Modification in Italian University Administrative Documents,2024,book-chapter,https://doi.org/10.1007/978-3-031-70239-6_23,"0000-0002-2274-9050, 0000-0002-6080-8170",Statistical Machine Translation and Natural Language Processing,Artificial Intelligence,Computer Science,Physical Sciences,16,0,"['Inclusive Language', 'Linguistic Reform', 'Grammatical Gender', 'Language Modeling', 'Language Education']"
10.1007/978-3-031-56027-9_16,Beyond Topicality: Including Multidimensional Relevance in Cross-encoder Re-ranking,2024,book-chapter,https://doi.org/10.1007/978-3-031-56027-9_16,"0000-0002-2274-9050, 0000-0001-9937-6494, 0000-0001-2345-6789, 0000-0002-6080-8170",Statistical Machine Translation and Natural Language Processing,Artificial Intelligence,Computer Science,Physical Sciences,36,1,"['Relevance (law)', 'Topic Modeling']"
10.1007/978-3-031-56069-9_54,ROMCIR 2024: Overview of the 4th Workshop on Reducing Online Misinformation Through Credible Information Retrieval,2024,book-chapter,https://doi.org/10.1007/978-3-031-56069-9_54,"0000-0002-2274-9050, 0000-0003-0591-877X",The Spread of Misinformation Online,Sociology and Political Science,Social Sciences,Social Sciences,15,2,"['Misinformation', 'Online Credibility', 'Information Retrieval']"
10.1109/WI-IAT59888.2023.00066,Explainability of the Effects of Non-Perturbative Data Protection in Supervised Classification,2023,conference-paper,https://doi.org/10.1109/WI-IAT59888.2023.00066,"0000-0002-2274-9050, 0009-0006-9725-2045, 0000-0002-7570-637X, 0000-0003-2661-8573",Privacy-Preserving Techniques for Data Analysis and Machine Learning,Artificial Intelligence,Computer Science,Physical Sciences,25,0,"['Model Interpretability', 'Machine Learning Interpretability', 'Interpretable Models', 'Labeled data']"
10.1145/3599696.3612902,Leveraging Socio-contextual Information in BERT for Fake Health News Detection in Social Media,2023,conference-paper,https://doi.org/10.1145/3599696.3612902,"0000-0002-2274-9050, 0000-0001-9937-6494, 0000-0002-6080-8170",The Spread of Misinformation Online,Sociology and Political Science,Social Sciences,Social Sciences,52,5,"['Misinformation', 'Topic Modeling', 'Fake news']"
10.1007/s11042-022-13368-z,Vec4Cred: a model for health misinformation detection in web pages,2022,journal-article,https://doi.org/10.1007/s11042-022-13368-z,"0000-0002-2274-9050, 0000-0001-9937-6494, 0000-0002-6080-8170",The Spread of Misinformation Online,Sociology and Political Science,Social Sciences,Social Sciences,49,16,"['Misinformation', 'Health Misinformation']"
10.1007/978-3-031-43412-9_21,A Passage Retrieval Transformer-Based Re-Ranking Model for Truthful Consumer Health Search,2023,book-chapter,https://doi.org/10.1007/978-3-031-43412-9_21,"0000-0002-2274-9050, 0000-0001-9937-6494, 0000-0002-6080-8170",Natural Language Processing,Artificial Intelligence,Computer Science,Physical Sciences,38,2,"['Relevance (law)', 'Information Retrieval', 'Learning to Rank', 'Relevance Feedback', 'Topic Modeling', 'Query Analysis', 'News aggregator']"
10.1007/978-3-031-28241-6_45,ROMCIR 2023: Overview of the 3rd Workshop on Reducing Online Misinformation Through Credible Information Retrieval,2023,book-chapter,https://doi.org/10.1007/978-3-031-28241-6_45,"0000-0002-2274-9050, 0000-0003-0591-877X",The Spread of Misinformation Online,Sociology and Political Science,Social Sciences,Social Sciences,15,3,"['Relevance (law)', 'Online Credibility', 'Misinformation', 'Spam Detection', 'Rumor Detection', 'Identification (biology)']"
10.1108/LHT-12-2020-0317,Readers' engagement through digital social reading on Twitter: the TwLetteratura case study,2021,journal-article,https://doi.org/10.1108/LHT-12-2020-0317,"0000-0002-2274-9050, 0000-0001-6634-121X, 0000-0002-5769-1311",Impact of Social Media on Well-being and Behavior,Sociology and Political Science,Social Sciences,Social Sciences,29,23,"['User Engagement', 'Value (mathematics)']"
10.3390/ijerph19042173,Health Misinformation Detection in the Social Web: An Overview and a Data Science Approach,2022,journal-article,https://doi.org/10.3390/ijerph19042173,"0000-0002-2274-9050, 0000-0002-9818-6821",The Spread of Misinformation Online,Sociology and Political Science,Social Sciences,Social Sciences,44,49,"['Misinformation', 'Health Misinformation', 'Online Credibility', 'Web of science']"
10.1007/978-3-031-20891-1_10,An Unsupervised Approach to Genuine Health Information Retrieval Based on Scientific Evidence,2022,book-chapter,https://doi.org/10.1007/978-3-031-20891-1_10,"0000-0002-2274-9050, 0000-0001-9937-6494, 0000-0002-6080-8170",The Spread of Misinformation Online,Sociology and Political Science,Social Sciences,Social Sciences,32,5,"['Misinformation', 'Internet Health Information', 'Health Literacy', 'Information Seeking Behavior', 'Information Retrieval', 'Health Misinformation', 'Scientific evidence', 'Information needs']"
10.1007/978-3-030-99739-7_71,ROMCIR 2022: Overview of the 2nd Workshop on Reducing Online Misinformation Through Credible Information Retrieval,2022,book-chapter,https://doi.org/10.1007/978-3-030-99739-7_71,"0000-0002-2274-9050, 0000-0003-0591-877X",The Spread of Misinformation Online,Sociology and Political Science,Social Sciences,Social Sciences,6,3,"['Misinformation', 'Disinformation', 'Microblogging', 'Information Retrieval']"
10.1016/j.future.2021.06.044,Assessing vulnerability to psychological distress during the COVID-19 pandemic through the analysis of microblogging content,2021,journal-article,https://doi.org/10.1016/j.future.2021.06.044,"0000-0002-2274-9050, 0000-0002-2979-2107, 0000-0001-9548-8720, 0000-0003-2612-4119, 0000-0002-6877-6169, 0000-0002-6080-8170",Psychological Language Analysis in Social Media,Social Psychology,Psychology,Social Sciences,49,19,"['Microblogging', 'Vulnerability (computing)', 'Identification (biology)', 'Sentiment Analysis', 'Pandemic']"
10.1007/s13278-021-00779-3,Echo chamber detection and analysis,2021,journal-article,https://doi.org/10.1007/s13278-021-00779-3,"0000-0002-2274-9050, 0000-0002-9670-3354, 0000-0002-6080-8170",The Spread of Misinformation Online,Sociology and Political Science,Social Sciences,Social Sciences,52,27,"['Homophily', 'Microblogging', 'Social Influence', 'Echo (communications protocol)']"
10.1192/j.eurpsy.2021.3,Surveilling COVID-19 Emotional Contagion on Twitter by Sentiment Analysis,2021,journal-article,https://doi.org/10.1192/j.eurpsy.2021.3,"0000-0002-2274-9050, 0000-0002-2979-2107, 0000-0002-1934-5899, 0000-0003-4889-2768, 0000-0002-6080-8170, 0000-0002-6877-6169",The Spread of Misinformation Online,Sociology and Political Science,Social Sciences,Social Sciences,22,50,"['Twitter Sentiment', 'Microblogging', 'Sentiment Analysis', 'Emotional contagion', 'Pandemic']"
10.1007/978-3-030-85251-1_9,A Multi-Task Learning Model for Multidimensional Relevance Assessment,2021,book-chapter,https://doi.org/10.1007/978-3-030-85251-1_9,"0000-0002-2274-9050, 0009-0000-7783-9937, 0000-0002-6080-8170",Natural Language Processing,Artificial Intelligence,Computer Science,Physical Sciences,43,3,"['Relevance (law)', 'Learning to Rank', 'Relevance Feedback', 'Representation Learning', 'Topic Modeling', 'Transfer Learning']"
10.1007/978-3-030-72240-1_87,ROMCIR 2021: Reducing Online Misinformation through Credible Information Retrieval,2021,book-chapter,https://doi.org/10.1007/978-3-030-72240-1_87,"0000-0002-2274-9050, 0000-0003-0812-5927",The Spread of Misinformation Online,Sociology and Political Science,Social Sciences,Social Sciences,7,3,"['Online Credibility', 'Misinformation']"
10.3390/ijerph17051510,Detecting Binge Drinking and Alcohol-Related Risky Behaviours from Twitter’s Users: An Exploratory Content- and Topology-Based Analysis,2020,journal-article,https://doi.org/10.3390/ijerph17051510,"0000-0002-2274-9050, 0000-0002-2979-2107, 0000-0003-2612-4119, 0000-0002-6877-6169, 0000-0002-6080-8170",Detection and Prevention of Phishing Attacks,Information Systems,Computer Science,Physical Sciences,58,14,"['Binge drinking', 'Behavioral Analysis', 'Web Crawling', 'Sample (material)']"
10.1007/978-3-030-58219-7_19,Overview of the CLEF eHealth Evaluation Lab 2020,2020,book-chapter,https://doi.org/10.1007/978-3-030-58219-7_19,"0000-0002-2274-9050, 0000-0001-7491-1980, 0000-0002-4195-1641, 0000-0003-1131-5238, 0000-0002-5654-001X, 0000-0002-2646-8782, 0000-0003-4938-1935, 0000-0002-6080-8170, 0000-0003-0878-5263, 0000-0002-4502-4925",Biomedical Ontologies and Text Mining,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences,41,30,"['Clef', 'eHealth', 'Clinical Coding']"
10.1007/978-3-030-60975-7_22,Social Search and Task-Related Relevance Dimensions in Microblogging Sites,2020,book-chapter,https://doi.org/10.1007/978-3-030-60975-7_22,"0000-0002-2274-9050, 0009-0000-7783-9937, 0000-0002-6080-8170",Web Data Extraction and Crawling Techniques,Information Systems,Computer Science,Physical Sciences,54,6,"['Microblogging', 'Relevance (law)', 'Web Crawling']"
10.1016/j.ins.2019.07.037,A Multi-Criteria Decision Making approach based on the Choquet integral for assessing the credibility of User-Generated Content,2019,journal-article,https://doi.org/10.1016/j.ins.2019.07.037,"0000-0002-2274-9050, 0000-0002-6080-8170",Detection and Prevention of Phishing Attacks,Information Systems,Computer Science,Physical Sciences,55,32,"['Choquet integral', 'User-generated content', 'Online Credibility', 'Social web']"
10.1007/s00779-018-01194-w,"LOOKER: a mobile, personalized recommender system in the tourism domain based on social media user-generated content",2019,journal-article,https://doi.org/10.1007/s00779-018-01194-w,"0000-0002-2274-9050, 0000-0001-5065-8618, 0000-0002-2337-3745, 0000-0003-4952-2136, 0000-0002-6080-8170",Recommender System Technologies,Information Systems,Computer Science,Physical Sciences,78,42,"['Microblogging', 'User-generated content', 'Context-Aware Recommender Systems', 'Travel Behavior', 'Content-Based Recommendation', 'Trust-Aware Recommender Systems', 'User Modeling', 'Location-based service', 'User profile']"
10.1007/978-3-030-26773-5_6,Fake News Detection in Microblogging Through Quantifier-Guided Aggregation,2019,book-chapter,https://doi.org/10.1007/978-3-030-26773-5_6,"0000-0002-2274-9050, 0000-0003-4966-1013, 0000-0002-6080-8170",Detection and Prevention of Phishing Attacks,Information Systems,Computer Science,Physical Sciences,28,4,"['Microblogging', 'Rumor Detection', 'Fake news', 'User-generated content']"
10.1007/978-3-030-27629-4_35,Towards Flexible Energy Supply in European Smart Environments,2019,book-chapter,https://doi.org/10.1007/978-3-030-27629-4_35,"0000-0002-2274-9050, 0000-0003-2745-3539",Lithium-ion Battery Management in Electric Vehicles,Automotive Engineering,Engineering,Physical Sciences,11,0,"['Unavailability', 'Smart Grid Applications', 'Energy Efficiency', 'Energy supply']"
