Doi,Title,Year,Type,Url,Authors,Topic,Subfield,Field,Domain,Cites,Cited_by,Keywords,Abstract
10.1186/s13040-023-00325-1,"Signature literature review reveals AHCY, DPYSL3, and NME1 as the most recurrent prognostic genes for neuroblastoma",2023,journal-article,https://doi.org/10.1186/s13040-023-00325-1,"0000-0001-9655-7142, 0000-0003-3288-0631, 0000-0002-2705-5728",Neuroblastoma Research and Treatment,Neurology,Medicine,Health Sciences,70,4,['Neuroblastoma']
10.1186/s13040-023-00326-0,Ten simple rules for providing bioinformatics support within a hospital,2023,journal-article,https://doi.org/10.1186/s13040-023-00326-0,"0000-0001-9655-7142, 0000-0002-2705-5728",Challenges and Innovations in Bioinformatics Education,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences,53,3,['Bioinformatics']
10.1186/s13040-023-00322-4,The Matthews correlation coefficient (MCC) should replace the ROC AUC as the standard metric for assessing binary classification,2023,journal-article,https://doi.org/10.1186/s13040-023-00322-4,"0000-0001-9655-7142, 0000-0002-2705-5728",Handling Imbalanced Data in Classification Problems,Artificial Intelligence,Computer Science,Physical Sciences,65,142,"['Matthews correlation coefficient', 'Binary classification', 'ROC Analysis', 'Confusion matrix', 'False positive rate']"
10.1371/journal.pcbi.1010778,Ten quick tips for computational analysis of medical images,2023,journal-article,https://doi.org/10.1371/journal.pcbi.1010778,"0000-0001-9655-7142, 0000-0003-2852-3869",Radiomics in Medical Imaging Analysis,"Radiology, Nuclear Medicine and Imaging",Medicine,Health Sciences,111,11,"['Medical Image Analysis', 'Medical Imaging', 'Cellular Imaging', 'Bioimage Analysis', 'Cancer Imaging', 'Computational model']"
10.1371/journal.pcbi.1010718,Eleven quick tips for data cleaning and feature engineering,2022,journal-article,https://doi.org/10.1371/journal.pcbi.1010718,"0000-0001-9655-7142, 0000-0002-8445-395X, 0000-0001-6188-6413",Explainable Artificial Intelligence,Artificial Intelligence,Computer Science,Physical Sciences,195,19,"['Feature engineering', 'Feature (linguistics)', 'Feature Importance', 'Component (thermodynamics)', 'Data pre-processing']"
10.1186/s13040-022-00312-y,Towards a potential pan-cancer prognostic signature for gene expression based on probesets and ensemble machine learning,2022,journal-article,https://doi.org/10.1186/s13040-022-00312-y,"0000-0001-9655-7142, 0000-0002-0699-163X, 0000-0002-2009-4660, 0000-0002-2705-5728",Analysis of Gene Interaction Networks,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences,73,3,"['Signature (topology)', 'Gene signature', 'Relevance (law)', 'Gene Set Enrichment Analysis']"
10.5334/dsj-2022-017,A Survey on Publicly Available Open Datasets Derived From Electronic Health Records (EHRs) of Patients with Neuroblastoma,2022,journal-article,https://doi.org/10.5334/dsj-2022-017,"0000-0001-9655-7142, 0000-0002-9411-2526, 0000-0002-6010-5619",Neuroblastoma Research and Treatment,Neurology,Medicine,Health Sciences,43,5,"['Health records', 'Open science', 'Neuroblastoma', 'Electronic health record']"
10.1371/journal.pcbi.1010395,Ten simple rules for organizing a special session at a scientific conference,2022,journal-article,https://doi.org/10.1371/journal.pcbi.1010395,"0000-0001-9655-7142, 0000-0002-7618-7292",Motivation and Behavior of Convention Attendees,Sociology and Political Science,Social Sciences,Social Sciences,34,0,"['Meeting Planners', 'Special Interest Group']"
10.1371/journal.pcbi.1010348,Nine quick tips for pathway enrichment analysis,2022,journal-article,https://doi.org/10.1371/journal.pcbi.1010348,"0000-0001-9655-7142, 0000-0003-2868-7732",Analysis of Gene Interaction Networks,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences,109,31,"['Relevance (law)', 'Pathway Analysis', 'Gene Set Enrichment Analysis', 'Phylogenetic Analysis', 'Disease Pathways']"
10.3389/frobt.2022.876814,An Invitation to Greater Use of Matthews Correlation Coefficient in Robotics and Artificial Intelligence,2022,journal-article,https://doi.org/10.3389/frobt.2022.876814,"0000-0001-9655-7142, 0000-0002-2705-5728",Prediction of Protein Subcellular Localization,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences,27,18,"['Support Vector Machines', 'Machine Learning']"
10.1093/bioinformatics/btab852,geoCancerPrognosticDatasetsRetriever: a bioinformatics tool to easily identify cancer prognostic datasets on Gene Expression Omnibus (GEO),2021,journal-article,https://doi.org/10.1093/bioinformatics/btab852,"0000-0001-9655-7142, 0000-0002-0699-163X",Microarray Data Analysis and Gene Expression Profiling,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences,15,23,"['Perl', 'Cancer Genomics', 'genome annotation', 'MIT License', 'Download']"
10.1007/978-1-0716-1839-4_12,geneExpressionFromGEO: An R Package to Facilitate Data Reading from Gene Expression Omnibus (GEO),2021,book-chapter,https://doi.org/10.1007/978-1-0716-1839-4_12,0000-0001-9655-7142,Microarray Data Analysis and Gene Expression Profiling,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences,23,15,"['Bioconductor', 'Gene Expression', 'R package', 'Expression (computer science)', 'Genomic Data Integration', 'Software package']"
10.1109/access.2021.3133700,A Machine Learning Analysis of Health Records of Patients With Chronic Kidney Disease at Risk of Cardiovascular Disease,2021,journal-article,https://doi.org/10.1109/access.2021.3133700,"0000-0001-9655-7142, 0000-0003-0919-1264, 0000-0002-8445-395X",Machine Learning in Healthcare and Medicine,Health Information Management,Health Professions,Health Sciences,84,14,"['Medical record', 'Heart Disease Prediction', 'Disease Risk Prediction', 'Clinical Event Prediction', 'Feature (linguistics)']"
10.1109/ACCESS.2021.3133700,A Machine Learning Analysis of Health Records of Patients With Chronic Kidney Disease at Risk of Cardiovascular Disease,2021,journal-article,https://doi.org/10.1109/ACCESS.2021.3133700,"0000-0001-9655-7142, 0000-0003-0919-1264, 0000-0002-8445-395X",Machine Learning in Healthcare and Medicine,Health Information Management,Health Professions,Health Sciences,84,14,"['Medical record', 'Heart Disease Prediction', 'Disease Risk Prediction', 'Clinical Event Prediction', 'Feature (linguistics)']"
10.7717/peerj-cs.623,"The coefficient of determination R-squared is more informative than SMAPE, MAE, MAPE, MSE and RMSE in regression analysis evaluation",2021,journal-article,https://doi.org/10.7717/peerj-cs.623,"0000-0001-9655-7142, 0000-0002-7302-640X, 0000-0002-2705-5728",Detection and Handling of Multicollinearity in Regression Analysis,Statistics and Probability,Mathematics,Physical Sciences,94,2048,"['Regression Analysis', 'Robust Estimation', 'Prediction Accuracy', 'Ground truth']"
10.1109/ACCESS.2021.3084063,Arterial Disease Computational Prediction and Health Record Feature Ranking Among Patients Diagnosed With Inflammatory Bowel Disease,2021,journal-article,https://doi.org/10.1109/ACCESS.2021.3084063,"0000-0001-9655-7142, 0000-0002-2705-5728",Epidemiology and Implications of Multimorbidity in Healthcare,Epidemiology,Medicine,Health Sciences,81,13,"['Heart Disease Prediction', 'Feature (linguistics)', 'Patient Complexity', 'Medical Diagnosis']"
10.1109/ACCESS.2021.3084050,The Matthews Correlation Coefficient (MCC) is More Informative Than Cohen’s Kappa and Brier Score in Binary Classification Assessment,2021,journal-article,https://doi.org/10.1109/ACCESS.2021.3084050,"0000-0001-9655-7142, 0000-0002-7302-640X, 0000-0002-2705-5728",Inter-Rater Reliability in Scientific Studies,"Statistics, Probability and Uncertainty",Decision Sciences,Social Sciences,101,239,"['Brier score', 'Kappa', ""Cohen's kappa"", 'Statistical Analysis', 'Statistical Modeling', 'Machine Learning', 'Inter-Rater Reliability', 'Binary classification', 'Odds']"
10.1109/access.2021.3068614,The Benefits of the Matthews Correlation Coefficient (MCC) Over the Diagnostic Odds Ratio (DOR) in Binary Classification Assessment,2021,journal-article,https://doi.org/10.1109/access.2021.3068614,"0000-0001-9655-7142, 0000-0001-7190-761X, 0000-0002-2705-5728",Handling Imbalanced Data in Classification Problems,Artificial Intelligence,Computer Science,Physical Sciences,50,78,"['Contingency table', 'Decision Trees', 'Interestingness Measures', 'Kappa', 'Confusion', 'Confusion matrix']"
10.1109/ACCESS.2021.3068614,The Benefits of the Matthews Correlation Coefficient (MCC) Over the Diagnostic Odds Ratio (DOR) in Binary Classification Assessment,2021,journal-article,https://doi.org/10.1109/ACCESS.2021.3068614,"0000-0001-9655-7142, 0000-0001-7190-761X, 0000-0002-2705-5728",Handling Imbalanced Data in Classification Problems,Artificial Intelligence,Computer Science,Physical Sciences,50,78,"['Contingency table', 'Decision Trees', 'Interestingness Measures', 'Kappa', 'Confusion', 'Confusion matrix']"
10.1007/978-1-0716-0947-7_11,Brief Survey on Machine Learning in Epistasis,2021,book-chapter,https://doi.org/10.1007/978-1-0716-0947-7_11,"0000-0001-9655-7142, 0000-0001-5172-3442",Genomic Studies and Association Analyses,Genetics,"Biochemistry, Genetics and Molecular Biology",Life Sciences,48,6,"['Epistasis', 'Machine Learning', 'Genome-wide association study']"
10.1109/ACCESS.2021.3057196,An Ensemble Learning Approach for Enhanced Classification of Patients With Hepatitis and Cirrhosis,2021,journal-article,https://doi.org/10.1109/access.2021.3057196,"0000-0001-9655-7142, 0000-0002-2705-5728",Hepatitis C Infection and Treatment,Hepatology,Medicine,Health Sciences,97,40,"['Alanine aminotransferase', 'Ensemble learning', 'Heart Disease Prediction', 'Liver disease', 'Health records', 'Hepatitis C']"
10.1109/ACCESS.2021.3057196,An Ensemble Learning Approach for Enhanced Classification of Patients With Hepatitis and Cirrhosis,2021,journal-article,https://doi.org/10.1109/ACCESS.2021.3057196,"0000-0001-9655-7142, 0000-0002-2705-5728",Hepatitis C Infection and Treatment,Hepatology,Medicine,Health Sciences,97,40,"['Alanine aminotransferase', 'Ensemble learning', 'Heart Disease Prediction', 'Liver disease', 'Health records', 'Hepatitis C']"
10.1186/s13040-021-00244-z,"The Matthews correlation coefficient (MCC) is more reliable than balanced accuracy, bookmaker informedness, and markedness in two-class confusion matrix evaluation",2021,journal-article,https://doi.org/10.1186/s13040-021-00244-z,"0000-0001-9655-7142, 0000-0001-7656-1160, 0000-0002-2705-5728",Handling Imbalanced Data in Classification Problems,Artificial Intelligence,Computer Science,Physical Sciences,69,542,"['Confusion matrix', 'Confusion', 'Imbalanced Data']"
10.1186/s13040-021-00235-0,Data analytics and clinical feature ranking of medical records of patients with sepsis,2021,journal-article,https://doi.org/10.1186/s13040-021-00235-0,"0000-0001-9655-7142, 0000-0002-8445-395X",Epidemiology and Management of Sepsis and Septic Shock,Epidemiology,Medicine,Health Sciences,90,13,"['Medical record', 'Patient Similarity', 'Sepsis', 'Clinical Event Prediction', 'Temporal Data Analysis', 'Disease Risk Prediction', 'Electronic medical record', 'Binary classification', 'SOFA score']"
10.1177/1460458220984205,"Computational intelligence identifies alkaline phosphatase (ALP), alpha-fetoprotein (AFP), and hemoglobin levels as most predictive survival factors for hepatocellular carcinoma",2021,journal-article,https://doi.org/10.1177/1460458220984205,"0000-0001-9655-7142, 0000-0002-8445-395X",Epidemiology and Management of NAFLD,Epidemiology,Medicine,Health Sciences,95,15,"['Hepatocellular Carcinoma', 'Liver Biopsy', 'Alpha-fetoprotein', 'Liver cancer', 'Medical record']"
https://doi.ieeecomputersociety.org/10.1109/TCBB.2020.3041527,An Enhanced Random Forests Approach to Predict Heart Failure From Small Imbalanced Gene Expression Data,2020,journal-article,https://doi.org/10.1109/tcbb.2020.3041527,"0000-0001-9655-7142, 0000-0002-8445-395X",Microarray Data Analysis and Gene Expression Profiling,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences,60,13,"['Matthews correlation coefficient', 'Feature Selection', 'Rank correlation']"
10.1109/TCBB.2020.3041527,An Enhanced Random Forests Approach to Predict Heart Failure From Small Imbalanced Gene Expression Data,2020,journal-article,https://doi.org/10.1109/TCBB.2020.3041527,"0000-0001-9655-7142, 0000-0002-8445-395X",Microarray Data Analysis and Gene Expression Profiling,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences,60,13,"['Matthews correlation coefficient', 'Feature Selection', 'Rank correlation']"
10.1002/ehf2.13073,Machine learning vs. conventional statistical models for predicting heart failure readmission and mortality,2020,journal-article,https://doi.org/10.1002/ehf2.13073,"0000-0001-9655-7142, 0000-0001-9038-9862, 0000-0003-3337-233X, 0000-0003-4384-3027, 0000-0002-7105-7931, 0000-0002-7212-3398, 0000-0001-6072-6717, 0000-0001-6089-5895, 0000-0003-1030-5572, 0000-0002-2824-1215, 0000-0003-1109-2070, 0000-0003-3400-4475, 0000-0002-3060-1419, 0000-0001-7078-745X",Diagnosis and Treatment of Heart Failure,Cardiology and Cardiovascular Medicine,Medicine,Health Sciences,53,109,"['Heart Disease Prediction', 'Support Vector Machines', 'Machine Learning', 'Statistical learning']"
10.1038/s41598-020-73558-3,"Survival prediction of patients with sepsis from age, sex, and septic episode number alone",2020,journal-article,https://doi.org/10.1038/s41598-020-73558-3,"0000-0001-9655-7142, 0000-0002-2705-5728",Epidemiology and Management of Sepsis and Septic Shock,Epidemiology,Medicine,Health Sciences,118,43,"['Sepsis', 'Disease Risk Prediction', 'Clinical Event Prediction', 'Patient Similarity']"
10.1007/978-1-0716-0826-5_3,Siamese Neural Networks: An Overview,2020,book-chapter,https://doi.org/10.1007/978-1-0716-0826-5_3,0000-0001-9655-7142,Neural Network Fundamentals and Applications,Artificial Intelligence,Computer Science,Physical Sciences,135,452,"['Similarity (geometry)', 'Perceptron', 'Backpropagation Learning', 'Feedforward Neural Networks', 'Support Vector Machines', 'Recurrent Neural Networks', 'Function Approximation', 'Representation (politics)', 'Rank (graph theory)', 'Feedforward neural network', 'Cosine similarity']"
10.3389/fgene.2020.00309,Editorial: Artificial Intelligence Bioinformatics: Development and Application of Tools for Omics and Inter-Omics Studies,2020,journal-article,https://doi.org/10.3389/fgene.2020.00309,"0000-0001-9655-7142, 0000-0002-3108-8311, 0000-0002-7077-4912",Analysis of Gene Interaction Networks,Molecular Biology,"Biochemistry, Genetics and Molecular Biology",Life Sciences,8,9,"['Omics', 'Bioinformatics', 'Biological Network Integration', 'Genomic Data Integration', 'Gene Set Enrichment Analysis']"
10.1186/s12911-020-1023-5,Machine learning can predict survival of patients with heart failure from serum creatinine and ejection fraction alone,2020,journal-article,https://doi.org/10.1186/s12911-020-1023-5,"0000-0001-9655-7142, 0000-0002-2705-5728",Machine Learning in Healthcare and Medicine,Health Information Management,Health Professions,Health Sciences,109,421,"['Heart Disease Prediction', 'Feature (linguistics)', 'Disease Risk Prediction', 'Clinical Event Prediction', 'Biostatistics', 'Medical record', 'Fraction (chemistry)']"
10.1186/s12864-019-6413-7,The advantages of the Matthews correlation coefficient (MCC) over F1 score and accuracy in binary classification evaluation,2020,journal-article,https://doi.org/10.1186/s12864-019-6413-7,"0000-0001-9655-7142, 0000-0002-2705-5728",Handling Imbalanced Data in Classification Problems,Artificial Intelligence,Computer Science,Physical Sciences,104,3583,"['Binary classification', 'Confusion matrix', 'False positive rate', 'Multi-label Learning', 'Confusion', 'Matthews correlation coefficient']"
